session_id,agent_id,profile_label,question_id,question_type,verdict_swap_off,verdict_swap_on,final_verdict
P13_RefIntVisSeq_I05_gen__MH_027,P13_RefIntVisSeq_I05_gen,Reflective-Intuitive-Visual-Sequential,MH_027,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_105,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_105,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I03_adv__MH_028,P16_RefIntVerGlo_I03_adv,Reflective-Intuitive-Verbal-Global,MH_028,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I02_int__MH_086,P03_ActSenVerSeq_I02_int,Active-Sensing-Verbal-Sequential,MH_086,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I04_gen__MH_049,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_049,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_050,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_050,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I03_adv__MH_096,P16_RefIntVerGlo_I03_adv,Reflective-Intuitive-Verbal-Global,MH_096,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_056,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_056,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I02_int__MH_015,P05_ActIntVisSeq_I02_int,Active-Intuitive-Visual-Sequential,MH_015,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_027,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_027,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I05_gen__MH_049,P11_RefSenVerSeq_I05_gen,Reflective-Sensing-Verbal-Sequential,MH_049,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I01_beg__MH_077,P02_ActSenVisGlo_I01_beg,Active-Sensing-Visual-Global,MH_077,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_104,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_104,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I02_int__MH_104,P13_RefIntVisSeq_I02_int,Reflective-Intuitive-Visual-Sequential,MH_104,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I02_int__MH_045,P16_RefIntVerGlo_I02_int,Reflective-Intuitive-Verbal-Global,MH_045,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I04_gen__MH_104,P05_ActIntVisSeq_I04_gen,Active-Intuitive-Visual-Sequential,MH_104,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I04_gen__MH_092,P16_RefIntVerGlo_I04_gen,Reflective-Intuitive-Verbal-Global,MH_092,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I04_gen__MH_080,P08_ActIntVerGlo_I04_gen,Active-Intuitive-Verbal-Global,MH_080,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_080,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_080,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I04_gen__MH_090,P16_RefIntVerGlo_I04_gen,Reflective-Intuitive-Verbal-Global,MH_090,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I01_beg__MH_050,P11_RefSenVerSeq_I01_beg,Reflective-Sensing-Verbal-Sequential,MH_050,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I02_int__MH_102,P12_RefSenVerGlo_I02_int,Reflective-Sensing-Verbal-Global,MH_102,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_003,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_003,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I05_gen__MH_069,P07_ActIntVerSeq_I05_gen,Active-Intuitive-Verbal-Sequential,MH_069,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I05_gen__MH_107,P07_ActIntVerSeq_I05_gen,Active-Intuitive-Verbal-Sequential,MH_107,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_031,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_031,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I01_beg__MH_104,P10_RefSenVisGlo_I01_beg,Reflective-Sensing-Visual-Global,MH_104,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I03_adv__MH_100,P07_ActIntVerSeq_I03_adv,Active-Intuitive-Verbal-Sequential,MH_100,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I02_int__MH_074,P05_ActIntVisSeq_I02_int,Active-Intuitive-Visual-Sequential,MH_074,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I01_beg__MH_071,P02_ActSenVisGlo_I01_beg,Active-Sensing-Visual-Global,MH_071,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I05_gen__MH_096,P10_RefSenVisGlo_I05_gen,Reflective-Sensing-Visual-Global,MH_096,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_104,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_104,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I01_beg__MH_094,P06_ActIntVisGlo_I01_beg,Active-Intuitive-Visual-Global,MH_094,,R0_WIN,,R0_WIN
P09_RefSenVisSeq_I02_int__MH_033,P09_RefSenVisSeq_I02_int,Reflective-Sensing-Visual-Sequential,MH_033,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_080,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_080,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I03_adv__MH_051,P16_RefIntVerGlo_I03_adv,Reflective-Intuitive-Verbal-Global,MH_051,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I03_adv__MH_080,P11_RefSenVerSeq_I03_adv,Reflective-Sensing-Verbal-Sequential,MH_080,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_009,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_009,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I03_adv__MH_046,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_046,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_031,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_031,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I02_int__MH_105,P12_RefSenVerGlo_I02_int,Reflective-Sensing-Verbal-Global,MH_105,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I04_gen__MH_027,P09_RefSenVisSeq_I04_gen,Reflective-Sensing-Visual-Sequential,MH_027,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I02_int__MH_065,P14_RefIntVisGlo_I02_int,Reflective-Intuitive-Visual-Global,MH_065,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_028,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_028,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_014,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_014,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I01_beg__MH_037,P03_ActSenVerSeq_I01_beg,Active-Sensing-Verbal-Sequential,MH_037,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I02_int__MH_073,P14_RefIntVisGlo_I02_int,Reflective-Intuitive-Visual-Global,MH_073,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I03_adv__MH_077,P07_ActIntVerSeq_I03_adv,Active-Intuitive-Verbal-Sequential,MH_077,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I03_adv__MH_082,P07_ActIntVerSeq_I03_adv,Active-Intuitive-Verbal-Sequential,MH_082,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I04_gen__MH_090,P09_RefSenVisSeq_I04_gen,Reflective-Sensing-Visual-Sequential,MH_090,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I04_gen__MH_053,P15_RefIntVerSeq_I04_gen,Reflective-Intuitive-Verbal-Sequential,MH_053,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_087,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_087,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_104,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_104,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_056,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_056,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I03_adv__MH_094,P11_RefSenVerSeq_I03_adv,Reflective-Sensing-Verbal-Sequential,MH_094,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I03_adv__MH_037,P06_ActIntVisGlo_I03_adv,Active-Intuitive-Visual-Global,MH_037,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I04_gen__MH_081,P16_RefIntVerGlo_I04_gen,Reflective-Intuitive-Verbal-Global,MH_081,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_099,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_099,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_107,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_107,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I04_gen__MH_076,P02_ActSenVisGlo_I04_gen,Active-Sensing-Visual-Global,MH_076,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_053,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_053,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_065,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_065,,R0_WIN,,R0_WIN
P03_ActSenVerSeq_I03_adv__MH_008,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_008,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I03_adv__MH_102,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_102,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I04_gen__MH_097,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_097,,R0_WIN,,R0_WIN
P05_ActIntVisSeq_I01_beg__MH_015,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_015,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I03_adv__MH_085,P10_RefSenVisGlo_I03_adv,Reflective-Sensing-Visual-Global,MH_085,,R0_WIN,,R0_WIN
P03_ActSenVerSeq_I04_gen__MH_021,P03_ActSenVerSeq_I04_gen,Active-Sensing-Verbal-Sequential,MH_021,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_053,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_053,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I01_beg__MH_089,P16_RefIntVerGlo_I01_beg,Reflective-Intuitive-Verbal-Global,MH_089,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I04_gen__MH_021,P05_ActIntVisSeq_I04_gen,Active-Intuitive-Visual-Sequential,MH_021,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_068,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_068,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I03_adv__MH_087,P06_ActIntVisGlo_I03_adv,Active-Intuitive-Visual-Global,MH_087,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I03_adv__MH_050,P13_RefIntVisSeq_I03_adv,Reflective-Intuitive-Visual-Sequential,MH_050,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I05_gen__MH_069,P15_RefIntVerSeq_I05_gen,Reflective-Intuitive-Verbal-Sequential,MH_069,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I03_adv__MH_041,P13_RefIntVisSeq_I03_adv,Reflective-Intuitive-Visual-Sequential,MH_041,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I05_gen__MH_069,P10_RefSenVisGlo_I05_gen,Reflective-Sensing-Visual-Global,MH_069,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I02_int__MH_075,P05_ActIntVisSeq_I02_int,Active-Intuitive-Visual-Sequential,MH_075,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I02_int__MH_080,P12_RefSenVerGlo_I02_int,Reflective-Sensing-Verbal-Global,MH_080,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_097,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_097,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_093,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_093,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I05_gen__MH_023,P12_RefSenVerGlo_I05_gen,Reflective-Sensing-Verbal-Global,MH_023,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I02_int__MH_101,P08_ActIntVerGlo_I02_int,Active-Intuitive-Verbal-Global,MH_101,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I04_gen__MH_068,P04_ActSenVerGlo_I04_gen,Active-Sensing-Verbal-Global,MH_068,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I04_gen__MH_053,P16_RefIntVerGlo_I04_gen,Reflective-Intuitive-Verbal-Global,MH_053,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I01_beg__MH_099,P06_ActIntVisGlo_I01_beg,Active-Intuitive-Visual-Global,MH_099,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I02_int__MH_075,P14_RefIntVisGlo_I02_int,Reflective-Intuitive-Visual-Global,MH_075,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I04_gen__MH_053,P11_RefSenVerSeq_I04_gen,Reflective-Sensing-Verbal-Sequential,MH_053,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_094,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_094,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I03_adv__MH_068,P01_ActSenVisSeq_I03_adv,Active-Sensing-Visual-Sequential,MH_068,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I01_beg__MH_056,P12_RefSenVerGlo_I01_beg,Reflective-Sensing-Verbal-Global,MH_056,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I01_beg__MH_070,P16_RefIntVerGlo_I01_beg,Reflective-Intuitive-Verbal-Global,MH_070,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_070,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_070,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_014,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_014,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I04_gen__MH_032,P03_ActSenVerSeq_I04_gen,Active-Sensing-Verbal-Sequential,MH_032,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I01_beg__MH_033,P12_RefSenVerGlo_I01_beg,Reflective-Sensing-Verbal-Global,MH_033,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I02_int__MH_099,P09_RefSenVisSeq_I02_int,Reflective-Sensing-Visual-Sequential,MH_099,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_089,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_089,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_068,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_068,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_068,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_068,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_087,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_087,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I04_gen__MH_103,P08_ActIntVerGlo_I04_gen,Active-Intuitive-Verbal-Global,MH_103,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_072,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_072,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_087,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_087,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I01_beg__MH_077,P11_RefSenVerSeq_I01_beg,Reflective-Sensing-Verbal-Sequential,MH_077,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I04_gen__MH_021,P11_RefSenVerSeq_I04_gen,Reflective-Sensing-Verbal-Sequential,MH_021,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_033,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_033,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I02_int__MH_088,P09_RefSenVisSeq_I02_int,Reflective-Sensing-Visual-Sequential,MH_088,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_103,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_103,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_042,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_042,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_095,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_095,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I03_adv__MH_023,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_023,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I02_int__MH_053,P07_ActIntVerSeq_I02_int,Active-Intuitive-Verbal-Sequential,MH_053,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I01_beg__MH_104,P08_ActIntVerGlo_I01_beg,Active-Intuitive-Verbal-Global,MH_104,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I04_gen__MH_077,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_077,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I04_gen__MH_009,P05_ActIntVisSeq_I04_gen,Active-Intuitive-Visual-Sequential,MH_009,,R0_WIN,,R0_WIN
P06_ActIntVisGlo_I04_gen__MH_098,P06_ActIntVisGlo_I04_gen,Active-Intuitive-Visual-Global,MH_098,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I04_gen__MH_009,P10_RefSenVisGlo_I04_gen,Reflective-Sensing-Visual-Global,MH_009,,R0_WIN,,R0_WIN
P13_RefIntVisSeq_I04_gen__MH_107,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_107,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I03_adv__MH_021,P01_ActSenVisSeq_I03_adv,Active-Sensing-Visual-Sequential,MH_021,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I03_adv__MH_078,P05_ActIntVisSeq_I03_adv,Active-Intuitive-Visual-Sequential,MH_078,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I04_gen__MH_041,P11_RefSenVerSeq_I04_gen,Reflective-Sensing-Verbal-Sequential,MH_041,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I05_gen__MH_101,P10_RefSenVisGlo_I05_gen,Reflective-Sensing-Visual-Global,MH_101,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I02_int__MH_032,P16_RefIntVerGlo_I02_int,Reflective-Intuitive-Verbal-Global,MH_032,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I01_beg__MH_104,P11_RefSenVerSeq_I01_beg,Reflective-Sensing-Verbal-Sequential,MH_104,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I02_int__MH_045,P10_RefSenVisGlo_I02_int,Reflective-Sensing-Visual-Global,MH_045,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_023,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_023,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I02_int__MH_087,P09_RefSenVisSeq_I02_int,Reflective-Sensing-Visual-Sequential,MH_087,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I05_gen__MH_095,P05_ActIntVisSeq_I05_gen,Active-Intuitive-Visual-Sequential,MH_095,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_069,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_069,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_083,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_083,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_074,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_074,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I05_gen__MH_027,P16_RefIntVerGlo_I05_gen,Reflective-Intuitive-Verbal-Global,MH_027,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I03_adv__MH_080,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_080,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I03_adv__MH_021,P09_RefSenVisSeq_I03_adv,Reflective-Sensing-Visual-Sequential,MH_021,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I03_adv__MH_103,P10_RefSenVisGlo_I03_adv,Reflective-Sensing-Visual-Global,MH_103,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I03_adv__MH_083,P06_ActIntVisGlo_I03_adv,Active-Intuitive-Visual-Global,MH_083,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I02_int__MH_085,P12_RefSenVerGlo_I02_int,Reflective-Sensing-Verbal-Global,MH_085,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I02_int__MH_080,P16_RefIntVerGlo_I02_int,Reflective-Intuitive-Verbal-Global,MH_080,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I03_adv__MH_030,P11_RefSenVerSeq_I03_adv,Reflective-Sensing-Verbal-Sequential,MH_030,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I02_int__MH_100,P13_RefIntVisSeq_I02_int,Reflective-Intuitive-Visual-Sequential,MH_100,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I03_adv__MH_042,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_042,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I05_gen__MH_097,P11_RefSenVerSeq_I05_gen,Reflective-Sensing-Verbal-Sequential,MH_097,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I03_adv__MH_108,P13_RefIntVisSeq_I03_adv,Reflective-Intuitive-Visual-Sequential,MH_108,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_008,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_008,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I04_gen__MH_085,P02_ActSenVisGlo_I04_gen,Active-Sensing-Visual-Global,MH_085,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I05_gen__MH_091,P14_RefIntVisGlo_I05_gen,Reflective-Intuitive-Visual-Global,MH_091,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_098,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_098,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I02_int__MH_041,P09_RefSenVisSeq_I02_int,Reflective-Sensing-Visual-Sequential,MH_041,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_037,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_037,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I03_adv__MH_038,P11_RefSenVerSeq_I03_adv,Reflective-Sensing-Verbal-Sequential,MH_038,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I05_gen__MH_001,P03_ActSenVerSeq_I05_gen,Active-Sensing-Verbal-Sequential,MH_001,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I03_adv__MH_089,P09_RefSenVisSeq_I03_adv,Reflective-Sensing-Visual-Sequential,MH_089,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I03_adv__MH_077,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_077,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I04_gen__MH_071,P05_ActIntVisSeq_I04_gen,Active-Intuitive-Visual-Sequential,MH_071,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I02_int__MH_074,P02_ActSenVisGlo_I02_int,Active-Sensing-Visual-Global,MH_074,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I04_gen__MH_031,P08_ActIntVerGlo_I04_gen,Active-Intuitive-Verbal-Global,MH_031,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I03_adv__MH_078,P09_RefSenVisSeq_I03_adv,Reflective-Sensing-Visual-Sequential,MH_078,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I05_gen__MH_021,P14_RefIntVisGlo_I05_gen,Reflective-Intuitive-Visual-Global,MH_021,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I01_beg__MH_014,P10_RefSenVisGlo_I01_beg,Reflective-Sensing-Visual-Global,MH_014,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I02_int__MH_042,P09_RefSenVisSeq_I02_int,Reflective-Sensing-Visual-Sequential,MH_042,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I02_int__MH_105,P03_ActSenVerSeq_I02_int,Active-Sensing-Verbal-Sequential,MH_105,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I04_gen__MH_069,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_069,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I03_adv__MH_053,P01_ActSenVisSeq_I03_adv,Active-Sensing-Visual-Sequential,MH_053,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_093,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_093,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I05_gen__MH_106,P10_RefSenVisGlo_I05_gen,Reflective-Sensing-Visual-Global,MH_106,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_098,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_098,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_102,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_102,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I04_gen__MH_101,P02_ActSenVisGlo_I04_gen,Active-Sensing-Visual-Global,MH_101,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_077,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_077,,R1_WIN,,R1_WIN
